language,url
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/129_paper.pdf
Swedish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/129_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/15_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/15_paper.pdf
Swedish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/15_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/514_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/536_paper.pdf
Hebrew (Modern),http://www.lrec-conf.org/proceedings/lrec2008/pdf/802_paper.pdf
Bengali,http://www.lrec-conf.org/proceedings/lrec2008/pdf/309_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/309_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/345_paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/345_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/176_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/739_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/739_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/739_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/739_paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/739_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/773_paper.pdf
Slovene,http://www.lrec-conf.org/proceedings/lrec2008/pdf/281_paper.pdf
Day,http://www.lrec-conf.org/proceedings/lrec2008/pdf/346_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/353_paper.pdf
Polish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/398_paper.pdf
Even,http://www.lrec-conf.org/proceedings/lrec2008/pdf/662_paper.pdf
Greek (Modern),http://www.lrec-conf.org/proceedings/lrec2008/pdf/147_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/262_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/544_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/544_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/609_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/609_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/624_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/654_paper.pdf
Persian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/654_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/830_paper.pdf
Chang,http://www.lrec-conf.org/proceedings/lrec2008/pdf/501_paper.pdf
Wu,http://www.lrec-conf.org/proceedings/lrec2008/pdf/501_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/405_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/189_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/538_paper.pdf
Dutch,http://www.lrec-conf.org/proceedings/lrec2008/pdf/154_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/154_paper.pdf
Basque,http://www.lrec-conf.org/proceedings/lrec2008/pdf/451_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/451_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/623_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/623_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/8_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/62_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/62_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/64_paper.pdf
Even,http://www.lrec-conf.org/proceedings/lrec2008/pdf/169_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/177_paper.pdf
Finnish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/383_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/383_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/383_paper.pdf
Portuguese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/402_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/442_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/523_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/552_paper.pdf
Even,http://www.lrec-conf.org/proceedings/lrec2008/pdf/618_paper.pdf
!Xóõ,http://www.lrec-conf.org/proceedings/lrec2008/pdf/618_paper.pdf
Romanian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/732_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/743_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/743_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/743_paper.pdf
Russian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/743_paper.pdf
Persian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/738_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/83_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/352_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/109_paper.pdf
Korean,http://www.lrec-conf.org/proceedings/lrec2008/pdf/109_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/145_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/220_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/220_paper.pdf
Catalan,http://www.lrec-conf.org/proceedings/lrec2008/pdf/509_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/37_paper.pdf
Basque,http://www.lrec-conf.org/proceedings/lrec2008/pdf/274_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/590_paper.pdf
Danish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/522_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/522_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/685_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/685_paper.pdf
Hungarian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/765_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/795_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/23_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/52_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/191_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/191_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/191_paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/191_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/301_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/469_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/533_paper.pdf
Romanian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/862_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/216_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/355_paper.pdf
Maltese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/871_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/871_paper.pdf
Romanian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/397_paper.pdf
Danish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/435_paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/217_paper.pdf
Even,http://www.lrec-conf.org/proceedings/lrec2008/pdf/246_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/272_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/543_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/493_paper.pdf
Vietnamese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/493_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/528_paper.pdf
!Xóõ,http://www.lrec-conf.org/proceedings/lrec2008/pdf/528_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/630_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/630_paper.pdf
Italian (Bologna),http://www.lrec-conf.org/proceedings/lrec2008/pdf/630_paper.pdf
Pisa,http://www.lrec-conf.org/proceedings/lrec2008/pdf/630_paper.pdf
Bambara,http://www.lrec-conf.org/proceedings/lrec2008/pdf/710_paper.pdf
Hausa,http://www.lrec-conf.org/proceedings/lrec2008/pdf/710_paper.pdf
Kanuri,http://www.lrec-conf.org/proceedings/lrec2008/pdf/710_paper.pdf
Mali,http://www.lrec-conf.org/proceedings/lrec2008/pdf/710_paper.pdf
Soninke,http://www.lrec-conf.org/proceedings/lrec2008/pdf/710_paper.pdf
Tamashek,http://www.lrec-conf.org/proceedings/lrec2008/pdf/710_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/713_paper.pdf
Even,http://www.lrec-conf.org/proceedings/lrec2008/pdf/713_paper.pdf
Mayo,http://www.lrec-conf.org/proceedings/lrec2008/pdf/764_paper.pdf
Nai,http://www.lrec-conf.org/proceedings/lrec2008/pdf/832_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/856_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/458_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/458_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/458_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/161_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/468_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/900_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/119_paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/119_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/160_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/409_paper.pdf
Lü,http://www.lrec-conf.org/proceedings/lrec2008/pdf/409_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/674_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/674_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/677_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/721_paper.pdf
Even,http://www.lrec-conf.org/proceedings/lrec2008/pdf/797_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/797_paper.pdf
Arabic (Iraqi),http://www.lrec-conf.org/proceedings/lrec2008/pdf/99_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/99_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/99_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/785_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/90_paper.pdf
Even,http://www.lrec-conf.org/proceedings/lrec2008/pdf/90_paper.pdf
Romanian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/90_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/90_paper.pdf
Portuguese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/640_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/645_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/645_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/645_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/777_paper.pdf
Swedish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/156_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/159_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/376_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/564_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/564_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/656_paper.pdf
Polish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/211_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/211_paper.pdf
Estonian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/787_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/787_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/553_paper.pdf
Slovene,http://www.lrec-conf.org/proceedings/lrec2008/pdf/553_paper.pdf
Even,http://www.lrec-conf.org/proceedings/lrec2008/pdf/66_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/222_paper.pdf
Dutch,http://www.lrec-conf.org/proceedings/lrec2008/pdf/439_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/898_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/91_paper.pdf
Romanian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/495_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/519_paper.pdf
Dutch,http://www.lrec-conf.org/proceedings/lrec2008/pdf/559_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/559_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/651_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/724_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/724_paper.pdf
Dutch,http://www.lrec-conf.org/proceedings/lrec2008/pdf/783_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/783_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/867_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/867_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/867_paper.pdf
Broken,http://www.lrec-conf.org/proceedings/lrec2008/pdf/25_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/25_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/56_paper.pdf
Romanian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/56_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/500_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/88_paper.pdf
Slovene,http://www.lrec-conf.org/proceedings/lrec2008/pdf/89_paper.pdf
Polish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/212_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/253_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/490_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/490_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/644_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/644_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/880_paper.pdf
Czech,http://www.lrec-conf.org/proceedings/lrec2008/pdf/316_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/316_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/168_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/168_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/287_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/748_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/748_paper.pdf
Irish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/748_paper.pdf
Irish Sign Language,http://www.lrec-conf.org/proceedings/lrec2008/pdf/748_paper.pdf
Czech,http://www.lrec-conf.org/proceedings/lrec2008/pdf/804_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/804_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/575_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/575_paper.pdf
Nai,http://www.lrec-conf.org/proceedings/lrec2008/pdf/664_paper.pdf
Greek (Modern),http://www.lrec-conf.org/proceedings/lrec2008/pdf/664_paper.pdf
Dutch,http://www.lrec-conf.org/proceedings/lrec2008/pdf/48_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/48_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/55_paper.pdf
Welsh,http://www.lrec-conf.org/proceedings/lrec2008/pdf/55_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/440_paper.pdf
Kana,http://www.lrec-conf.org/proceedings/lrec2008/pdf/440_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/455_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/228_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/228_paper.pdf
Polish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/228_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/741_paper.pdf
Cantonese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Catalan,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Czech,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Finnish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Hindi,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Mandarin,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Polish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Portuguese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Russian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Slovak,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Turkish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Urdu,http://www.lrec-conf.org/proceedings/lrec2008/pdf/358_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/443_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/622_paper.pdf
Spanish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/622_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/860_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/860_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/256_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/499_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/749_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/749_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/174_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/102_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/278_paper.pdf
Hindi,http://www.lrec-conf.org/proceedings/lrec2008/pdf/278_paper.pdf
Korean,http://www.lrec-conf.org/proceedings/lrec2008/pdf/278_paper.pdf
Mandarin,http://www.lrec-conf.org/proceedings/lrec2008/pdf/278_paper.pdf
Polish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/326_paper.pdf
Portuguese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/359_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/400_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/400_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/472_paper.pdf
Japanese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/524_paper.pdf
Day,http://www.lrec-conf.org/proceedings/lrec2008/pdf/545_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/557_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/901_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/57_paper.pdf
Italian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/57_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/57_paper.pdf
Polish,http://www.lrec-conf.org/proceedings/lrec2008/pdf/57_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/331_paper.pdf
Portuguese,http://www.lrec-conf.org/proceedings/lrec2008/pdf/331_paper.pdf
Estonian,http://www.lrec-conf.org/proceedings/lrec2008/pdf/518_paper.pdf
One,http://www.lrec-conf.org/proceedings/lrec2008/pdf/518_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/786_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/806_paper.pdf
German,http://www.lrec-conf.org/proceedings/lrec2008/pdf/806_paper.pdf
Catalan,http://www.lrec-conf.org/proceedings/lrec2008/pdf/835_paper.pdf
Even,http://www.lrec-conf.org/proceedings/lrec2008/pdf/554_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/554_paper.pdf
So,http://www.lrec-conf.org/proceedings/lrec2008/pdf/554_paper.pdf
English,http://www.lrec-conf.org/proceedings/lrec2008/pdf/39_paper.pdf
French,http://www.lrec-conf.org/proceedings/lrec2008/pdf/172_paper.pdf
